label,img-1,img-2,img_1_path,img_2_path,actual_result,result
Robert Downey Jr,Robert Downey Jr_111.jpg,Kashyap_9.jpg,./Images/Robert Downey Jr/Robert Downey Jr_111.jpg,./Images/Kashyap/Kashyap_9.jpg,False,False
Jessica Alba,Jessica Alba_67.jpg,Hugh Jackman_110.jpg,./Images/Jessica Alba/Jessica Alba_67.jpg,./Images/Hugh Jackman/Hugh Jackman_110.jpg,False,False
Zac Efron,Zac Efron_81.jpg,Priyanka Chopra_79.jpg,./Images/Zac Efron/Zac Efron_81.jpg,./Images/Priyanka Chopra/Priyanka Chopra_79.jpg,False,False
Akshay Kumar,Akshay Kumar_26.jpg,Charlize Theron_72.jpg,./Images/Akshay Kumar/Akshay Kumar_26.jpg,./Images/Charlize Theron/Charlize Theron_72.jpg,False,False
Alia Bhatt,Alia Bhatt_20.jpg,Jessica Alba_40.jpg,./Images/Alia Bhatt/Alia Bhatt_20.jpg,./Images/Jessica Alba/Jessica Alba_40.jpg,False,True
Kashyap,Kashyap_21.jpg,Margot Robbie_0.jpg,./Images/Kashyap/Kashyap_21.jpg,./Images/Margot Robbie/Margot Robbie_0.jpg,False,False
Akshay Kumar,Akshay Kumar_0.jpg,Courtney Cox_39.jpg,./Images/Akshay Kumar/Akshay Kumar_0.jpg,./Images/Courtney Cox/Courtney Cox_39.jpg,False,False
Camila Cabello,Camila Cabello_9.jpg,Charlize Theron_30.jpg,./Images/Camila Cabello/Camila Cabello_9.jpg,./Images/Charlize Theron/Charlize Theron_30.jpg,False,False
Jessica Alba,Jessica Alba_18.jpg,Akshay Kumar_19.jpg,./Images/Jessica Alba/Jessica Alba_18.jpg,./Images/Akshay Kumar/Akshay Kumar_19.jpg,False,False
Marmik,Marmik_27.jpg,Margot Robbie_14.jpg,./Images/Marmik/Marmik_27.jpg,./Images/Margot Robbie/Margot Robbie_14.jpg,False,True
Margot Robbie,Margot Robbie_31.jpg,Priyanka Chopra_3.jpg,./Images/Margot Robbie/Margot Robbie_31.jpg,./Images/Priyanka Chopra/Priyanka Chopra_3.jpg,False,False
Camila Cabello,Camila Cabello_47.jpg,Akshay Kumar_17.jpg,./Images/Camila Cabello/Camila Cabello_47.jpg,./Images/Akshay Kumar/Akshay Kumar_17.jpg,False,False
Jessica Alba,Jessica Alba_68.jpg,Claire Holt_45.jpg,./Images/Jessica Alba/Jessica Alba_68.jpg,./Images/Claire Holt/Claire Holt_45.jpg,False,False
Priyanka Chopra,Priyanka Chopra_57.jpg,Hugh Jackman_32.jpg,./Images/Priyanka Chopra/Priyanka Chopra_57.jpg,./Images/Hugh Jackman/Hugh Jackman_32.jpg,False,False
Kashyap,Kashyap_25.jpg,Jessica Alba_9.jpg,./Images/Kashyap/Kashyap_25.jpg,./Images/Jessica Alba/Jessica Alba_9.jpg,False,False
Amitabh Bachchan,Amitabh Bachchan_45.jpg,Natalie Portman_9.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_45.jpg,./Images/Natalie Portman/Natalie Portman_9.jpg,False,False
Claire Holt,Claire Holt_29.jpg,Zac Efron_35.jpg,./Images/Claire Holt/Claire Holt_29.jpg,./Images/Zac Efron/Zac Efron_35.jpg,False,False
Robert Downey Jr,Robert Downey Jr_84.jpg,Alexandra Daddario_2.jpg,./Images/Robert Downey Jr/Robert Downey Jr_84.jpg,./Images/Alexandra Daddario/Alexandra Daddario_2.jpg,False,False
Anushka Sharma,Anushka Sharma_52.jpg,Vijay Deverakonda_70.jpg,./Images/Anushka Sharma/Anushka Sharma_52.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_70.jpg,False,False
Margot Robbie,Margot Robbie_21.jpg,Hrithik Roshan_45.jpg,./Images/Margot Robbie/Margot Robbie_21.jpg,./Images/Hrithik Roshan/Hrithik Roshan_45.jpg,False,False
Vijay Deverakonda,Vijay Deverakonda_79.jpg,Courtney Cox_30.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_79.jpg,./Images/Courtney Cox/Courtney Cox_30.jpg,False,False
Margot Robbie,Margot Robbie_20.jpg,Courtney Cox_2.jpg,./Images/Margot Robbie/Margot Robbie_20.jpg,./Images/Courtney Cox/Courtney Cox_2.jpg,False,False
Brad Pitt,Brad Pitt_62.jpg,Natalie Portman_103.jpg,./Images/Brad Pitt/Brad Pitt_62.jpg,./Images/Natalie Portman/Natalie Portman_103.jpg,False,False
Billie Eilish,Billie Eilish_6.jpg,Elizabeth Olsen_66.jpg,./Images/Billie Eilish/Billie Eilish_6.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_66.jpg,False,False
Jessica Alba,Jessica Alba_38.jpg,Margot Robbie_53.jpg,./Images/Jessica Alba/Jessica Alba_38.jpg,./Images/Margot Robbie/Margot Robbie_53.jpg,False,False
Hrithik Roshan,Hrithik Roshan_15.jpg,Charlize Theron_27.jpg,./Images/Hrithik Roshan/Hrithik Roshan_15.jpg,./Images/Charlize Theron/Charlize Theron_27.jpg,False,False
Charlize Theron,Charlize Theron_7.jpg,Amitabh Bachchan_30.jpg,./Images/Charlize Theron/Charlize Theron_7.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_30.jpg,False,False
Tom Cruise,Tom Cruise_53.jpg,Courtney Cox_34.jpg,./Images/Tom Cruise/Tom Cruise_53.jpg,./Images/Courtney Cox/Courtney Cox_34.jpg,False,False
Natalie Portman,Natalie Portman_47.jpg,Lisa Kudrow_31.jpg,./Images/Natalie Portman/Natalie Portman_47.jpg,./Images/Lisa Kudrow/Lisa Kudrow_31.jpg,False,False
Courtney Cox,Courtney Cox_52.jpg,Virat Kohli_26.jpg,./Images/Courtney Cox/Courtney Cox_52.jpg,./Images/Virat Kohli/Virat Kohli_26.jpg,False,False
Ellen Degeneres,Ellen Degeneres_52.jpg,Vijay Deverakonda_41.jpg,./Images/Ellen Degeneres/Ellen Degeneres_52.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_41.jpg,False,False
Virat Kohli,Virat Kohli_13.jpg,Henry Cavill_42.jpg,./Images/Virat Kohli/Virat Kohli_13.jpg,./Images/Henry Cavill/Henry Cavill_42.jpg,False,False
Claire Holt,Claire Holt_52.jpg,Marmik_17.jpg,./Images/Claire Holt/Claire Holt_52.jpg,./Images/Marmik/Marmik_17.jpg,False,False
Akshay Kumar,Akshay Kumar_22.jpg,Andy Samberg_36.jpg,./Images/Akshay Kumar/Akshay Kumar_22.jpg,./Images/Andy Samberg/Andy Samberg_36.jpg,False,False
Dwayne Johnson,Dwayne Johnson_24.jpg,Alia Bhatt_33.jpg,./Images/Dwayne Johnson/Dwayne Johnson_24.jpg,./Images/Alia Bhatt/Alia Bhatt_33.jpg,False,False
Zac Efron,Zac Efron_5.jpg,Charlize Theron_43.jpg,./Images/Zac Efron/Zac Efron_5.jpg,./Images/Charlize Theron/Charlize Theron_43.jpg,False,False
Natalie Portman,Natalie Portman_27.jpg,Zac Efron_83.jpg,./Images/Natalie Portman/Natalie Portman_27.jpg,./Images/Zac Efron/Zac Efron_83.jpg,False,False
Elizabeth Olsen,Elizabeth Olsen_15.jpg,Robert Downey Jr_31.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_15.jpg,./Images/Robert Downey Jr/Robert Downey Jr_31.jpg,False,True
Anushka Sharma,Anushka Sharma_36.jpg,Jessica Alba_77.jpg,./Images/Anushka Sharma/Anushka Sharma_36.jpg,./Images/Jessica Alba/Jessica Alba_77.jpg,False,False
Margot Robbie,Margot Robbie_38.jpg,Andy Samberg_86.jpg,./Images/Margot Robbie/Margot Robbie_38.jpg,./Images/Andy Samberg/Andy Samberg_86.jpg,False,False
Ellen Degeneres,Ellen Degeneres_36.jpg,Priyanka Chopra_34.jpg,./Images/Ellen Degeneres/Ellen Degeneres_36.jpg,./Images/Priyanka Chopra/Priyanka Chopra_34.jpg,False,False
Elizabeth Olsen,Elizabeth Olsen_16.jpg,Brad Pitt_90.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_16.jpg,./Images/Brad Pitt/Brad Pitt_90.jpg,False,False
Robert Downey Jr,Robert Downey Jr_3.jpg,Ellen Degeneres_70.jpg,./Images/Robert Downey Jr/Robert Downey Jr_3.jpg,./Images/Ellen Degeneres/Ellen Degeneres_70.jpg,False,False
Kashyap,Kashyap_14.jpg,Virat Kohli_15.jpg,./Images/Kashyap/Kashyap_14.jpg,./Images/Virat Kohli/Virat Kohli_15.jpg,False,False
Hugh Jackman,Hugh Jackman_98.jpg,Kashyap_25.jpg,./Images/Hugh Jackman/Hugh Jackman_98.jpg,./Images/Kashyap/Kashyap_25.jpg,False,False
Ellen Degeneres,Ellen Degeneres_55.jpg,Margot Robbie_60.jpg,./Images/Ellen Degeneres/Ellen Degeneres_55.jpg,./Images/Margot Robbie/Margot Robbie_60.jpg,False,False
Ellen Degeneres,Ellen Degeneres_11.jpg,Natalie Portman_94.jpg,./Images/Ellen Degeneres/Ellen Degeneres_11.jpg,./Images/Natalie Portman/Natalie Portman_94.jpg,False,False
Tom Cruise,Tom Cruise_49.jpg,Hrithik Roshan_25.jpg,./Images/Tom Cruise/Tom Cruise_49.jpg,./Images/Hrithik Roshan/Hrithik Roshan_25.jpg,False,False
Kashyap,Kashyap_14.jpg,Roger Federer_42.jpg,./Images/Kashyap/Kashyap_14.jpg,./Images/Roger Federer/Roger Federer_42.jpg,False,False
Jessica Alba,Jessica Alba_55.jpg,Claire Holt_22.jpg,./Images/Jessica Alba/Jessica Alba_55.jpg,./Images/Claire Holt/Claire Holt_22.jpg,False,False
Kashyap,Kashyap_20.jpg,Priyanka Chopra_21.jpg,./Images/Kashyap/Kashyap_20.jpg,./Images/Priyanka Chopra/Priyanka Chopra_21.jpg,False,False
Akshay Kumar,Akshay Kumar_41.jpg,Tom Cruise_45.jpg,./Images/Akshay Kumar/Akshay Kumar_41.jpg,./Images/Tom Cruise/Tom Cruise_45.jpg,False,False
Ellen Degeneres,Ellen Degeneres_24.jpg,Virat Kohli_8.jpg,./Images/Ellen Degeneres/Ellen Degeneres_24.jpg,./Images/Virat Kohli/Virat Kohli_8.jpg,False,False
Robert Downey Jr,Robert Downey Jr_17.jpg,Alexandra Daddario_2.jpg,./Images/Robert Downey Jr/Robert Downey Jr_17.jpg,./Images/Alexandra Daddario/Alexandra Daddario_2.jpg,False,False
Priyanka Chopra,Priyanka Chopra_65.jpg,Brad Pitt_1.jpg,./Images/Priyanka Chopra/Priyanka Chopra_65.jpg,./Images/Brad Pitt/Brad Pitt_1.jpg,False,False
Akshay Kumar,Akshay Kumar_17.jpg,Alia Bhatt_58.jpg,./Images/Akshay Kumar/Akshay Kumar_17.jpg,./Images/Alia Bhatt/Alia Bhatt_58.jpg,False,False
Zac Efron,Zac Efron_79.jpg,Elizabeth Olsen_14.jpg,./Images/Zac Efron/Zac Efron_79.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_14.jpg,False,False
Jessica Alba,Jessica Alba_81.jpg,Billie Eilish_55.jpg,./Images/Jessica Alba/Jessica Alba_81.jpg,./Images/Billie Eilish/Billie Eilish_55.jpg,False,False
Natalie Portman,Natalie Portman_67.jpg,Margot Robbie_5.jpg,./Images/Natalie Portman/Natalie Portman_67.jpg,./Images/Margot Robbie/Margot Robbie_5.jpg,False,False
Charlize Theron,Charlize Theron_3.jpg,Natalie Portman_74.jpg,./Images/Charlize Theron/Charlize Theron_3.jpg,./Images/Natalie Portman/Natalie Portman_74.jpg,False,True
Anushka Sharma,Anushka Sharma_57.jpg,Ellen Degeneres_71.jpg,./Images/Anushka Sharma/Anushka Sharma_57.jpg,./Images/Ellen Degeneres/Ellen Degeneres_71.jpg,False,False
Henry Cavill,Henry Cavill_50.jpg,Brad Pitt_34.jpg,./Images/Henry Cavill/Henry Cavill_50.jpg,./Images/Brad Pitt/Brad Pitt_34.jpg,False,False
Courtney Cox,Courtney Cox_45.jpg,Hrithik Roshan_41.jpg,./Images/Courtney Cox/Courtney Cox_45.jpg,./Images/Hrithik Roshan/Hrithik Roshan_41.jpg,False,False
Andy Samberg,Andy Samberg_80.jpg,Margot Robbie_15.jpg,./Images/Andy Samberg/Andy Samberg_80.jpg,./Images/Margot Robbie/Margot Robbie_15.jpg,False,False
Priyanka Chopra,Priyanka Chopra_6.jpg,Margot Robbie_31.jpg,./Images/Priyanka Chopra/Priyanka Chopra_6.jpg,./Images/Margot Robbie/Margot Robbie_31.jpg,False,False
Claire Holt,Claire Holt_68.jpg,Tom Cruise_47.jpg,./Images/Claire Holt/Claire Holt_68.jpg,./Images/Tom Cruise/Tom Cruise_47.jpg,False,False
Alexandra Daddario,Alexandra Daddario_21.jpg,Claire Holt_11.jpg,./Images/Alexandra Daddario/Alexandra Daddario_21.jpg,./Images/Claire Holt/Claire Holt_11.jpg,False,False
Brad Pitt,Brad Pitt_107.jpg,Dwayne Johnson_12.jpg,./Images/Brad Pitt/Brad Pitt_107.jpg,./Images/Dwayne Johnson/Dwayne Johnson_12.jpg,False,False
Jessica Alba,Jessica Alba_28.jpg,Henry Cavill_40.jpg,./Images/Jessica Alba/Jessica Alba_28.jpg,./Images/Henry Cavill/Henry Cavill_40.jpg,False,False
Virat Kohli,Virat Kohli_19.jpg,Marmik_17.jpg,./Images/Virat Kohli/Virat Kohli_19.jpg,./Images/Marmik/Marmik_17.jpg,False,False
Dwayne Johnson,Dwayne Johnson_34.jpg,Zac Efron_55.jpg,./Images/Dwayne Johnson/Dwayne Johnson_34.jpg,./Images/Zac Efron/Zac Efron_55.jpg,False,False
Billie Eilish,Billie Eilish_9.jpg,Dwayne Johnson_40.jpg,./Images/Billie Eilish/Billie Eilish_9.jpg,./Images/Dwayne Johnson/Dwayne Johnson_40.jpg,False,False
Courtney Cox,Courtney Cox_10.jpg,Virat Kohli_38.jpg,./Images/Courtney Cox/Courtney Cox_10.jpg,./Images/Virat Kohli/Virat Kohli_38.jpg,False,False
Natalie Portman,Natalie Portman_88.jpg,Alexandra Daddario_19.jpg,./Images/Natalie Portman/Natalie Portman_88.jpg,./Images/Alexandra Daddario/Alexandra Daddario_19.jpg,False,False
Lisa Kudrow,Lisa Kudrow_55.jpg,Alexandra Daddario_89.jpg,./Images/Lisa Kudrow/Lisa Kudrow_55.jpg,./Images/Alexandra Daddario/Alexandra Daddario_89.jpg,False,False
Zac Efron,Zac Efron_75.jpg,Natalie Portman_101.jpg,./Images/Zac Efron/Zac Efron_75.jpg,./Images/Natalie Portman/Natalie Portman_101.jpg,False,False
Hrithik Roshan,Hrithik Roshan_19.jpg,Brad Pitt_42.jpg,./Images/Hrithik Roshan/Hrithik Roshan_19.jpg,./Images/Brad Pitt/Brad Pitt_42.jpg,False,False
Amitabh Bachchan,Amitabh Bachchan_68.jpg,Hugh Jackman_105.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_68.jpg,./Images/Hugh Jackman/Hugh Jackman_105.jpg,False,False
Amitabh Bachchan,Amitabh Bachchan_10.jpg,Andy Samberg_5.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_10.jpg,./Images/Andy Samberg/Andy Samberg_5.jpg,False,False
Roger Federer,Roger Federer_55.jpg,Zac Efron_45.jpg,./Images/Roger Federer/Roger Federer_55.jpg,./Images/Zac Efron/Zac Efron_45.jpg,False,False
Hrithik Roshan,Hrithik Roshan_89.jpg,Claire Holt_53.jpg,./Images/Hrithik Roshan/Hrithik Roshan_89.jpg,./Images/Claire Holt/Claire Holt_53.jpg,False,False
Elizabeth Olsen,Elizabeth Olsen_10.jpg,Zac Efron_47.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_10.jpg,./Images/Zac Efron/Zac Efron_47.jpg,False,False
Amitabh Bachchan,Amitabh Bachchan_0.jpg,Priyanka Chopra_83.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_0.jpg,./Images/Priyanka Chopra/Priyanka Chopra_83.jpg,False,False
Robert Downey Jr,Robert Downey Jr_95.jpg,Dwayne Johnson_35.jpg,./Images/Robert Downey Jr/Robert Downey Jr_95.jpg,./Images/Dwayne Johnson/Dwayne Johnson_35.jpg,False,False
Claire Holt,Claire Holt_73.jpg,Jessica Alba_27.jpg,./Images/Claire Holt/Claire Holt_73.jpg,./Images/Jessica Alba/Jessica Alba_27.jpg,False,True
Courtney Cox,Courtney Cox_26.jpg,Hugh Jackman_93.jpg,./Images/Courtney Cox/Courtney Cox_26.jpg,./Images/Hugh Jackman/Hugh Jackman_93.jpg,False,False
Margot Robbie,Margot Robbie_5.jpg,Jessica Alba_50.jpg,./Images/Margot Robbie/Margot Robbie_5.jpg,./Images/Jessica Alba/Jessica Alba_50.jpg,False,False
Andy Samberg,Andy Samberg_24.jpg,Charlize Theron_54.jpg,./Images/Andy Samberg/Andy Samberg_24.jpg,./Images/Charlize Theron/Charlize Theron_54.jpg,False,False
Vijay Deverakonda,Vijay Deverakonda_74.jpg,Ellen Degeneres_31.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_74.jpg,./Images/Ellen Degeneres/Ellen Degeneres_31.jpg,False,False
Andy Samberg,Andy Samberg_44.jpg,Priyanka Chopra_82.jpg,./Images/Andy Samberg/Andy Samberg_44.jpg,./Images/Priyanka Chopra/Priyanka Chopra_82.jpg,False,False
Anushka Sharma,Anushka Sharma_0.jpg,Dwayne Johnson_57.jpg,./Images/Anushka Sharma/Anushka Sharma_0.jpg,./Images/Dwayne Johnson/Dwayne Johnson_57.jpg,False,False
Alia Bhatt,Alia Bhatt_7.jpg,Virat Kohli_18.jpg,./Images/Alia Bhatt/Alia Bhatt_7.jpg,./Images/Virat Kohli/Virat Kohli_18.jpg,False,False
Margot Robbie,Margot Robbie_13.jpg,Kashyap_18.jpg,./Images/Margot Robbie/Margot Robbie_13.jpg,./Images/Kashyap/Kashyap_18.jpg,False,False
Camila Cabello,Camila Cabello_45.jpg,Dwayne Johnson_51.jpg,./Images/Camila Cabello/Camila Cabello_45.jpg,./Images/Dwayne Johnson/Dwayne Johnson_51.jpg,False,False
Courtney Cox,Courtney Cox_67.jpg,Zac Efron_35.jpg,./Images/Courtney Cox/Courtney Cox_67.jpg,./Images/Zac Efron/Zac Efron_35.jpg,False,False
Dwayne Johnson,Dwayne Johnson_59.jpg,Henry Cavill_64.jpg,./Images/Dwayne Johnson/Dwayne Johnson_59.jpg,./Images/Henry Cavill/Henry Cavill_64.jpg,False,False
Jessica Alba,Jessica Alba_53.jpg,Courtney Cox_54.jpg,./Images/Jessica Alba/Jessica Alba_53.jpg,./Images/Courtney Cox/Courtney Cox_54.jpg,False,False
Zac Efron,Zac Efron_55.jpg,Andy Samberg_20.jpg,./Images/Zac Efron/Zac Efron_55.jpg,./Images/Andy Samberg/Andy Samberg_20.jpg,False,False
Vijay Deverakonda,Vijay Deverakonda_3.jpg,Natalie Portman_62.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_3.jpg,./Images/Natalie Portman/Natalie Portman_62.jpg,False,False
Claire Holt,Claire Holt_23.jpg,Robert Downey Jr_8.jpg,./Images/Claire Holt/Claire Holt_23.jpg,./Images/Robert Downey Jr/Robert Downey Jr_8.jpg,False,False
Margot Robbie,Margot Robbie_47.jpg,Brad Pitt_5.jpg,./Images/Margot Robbie/Margot Robbie_47.jpg,./Images/Brad Pitt/Brad Pitt_5.jpg,False,False
Roger Federer,Roger Federer_4.jpg,Dwayne Johnson_57.jpg,./Images/Roger Federer/Roger Federer_4.jpg,./Images/Dwayne Johnson/Dwayne Johnson_57.jpg,False,False
Andy Samberg,Andy Samberg_35.jpg,Henry Cavill_5.jpg,./Images/Andy Samberg/Andy Samberg_35.jpg,./Images/Henry Cavill/Henry Cavill_5.jpg,False,False
Tom Cruise,Tom Cruise_9.jpg,Zac Efron_51.jpg,./Images/Tom Cruise/Tom Cruise_9.jpg,./Images/Zac Efron/Zac Efron_51.jpg,False,False
Henry Cavill,Henry Cavill_60.jpg,Alia Bhatt_31.jpg,./Images/Henry Cavill/Henry Cavill_60.jpg,./Images/Alia Bhatt/Alia Bhatt_31.jpg,False,False
Hrithik Roshan,Hrithik Roshan_30.jpg,Roger Federer_69.jpg,./Images/Hrithik Roshan/Hrithik Roshan_30.jpg,./Images/Roger Federer/Roger Federer_69.jpg,False,False
Billie Eilish,Billie Eilish_5.jpg,Akshay Kumar_10.jpg,./Images/Billie Eilish/Billie Eilish_5.jpg,./Images/Akshay Kumar/Akshay Kumar_10.jpg,False,False
Priyanka Chopra,Priyanka Chopra_8.jpg,Alia Bhatt_73.jpg,./Images/Priyanka Chopra/Priyanka Chopra_8.jpg,./Images/Alia Bhatt/Alia Bhatt_73.jpg,False,False
Jessica Alba,Jessica Alba_73.jpg,Zac Efron_5.jpg,./Images/Jessica Alba/Jessica Alba_73.jpg,./Images/Zac Efron/Zac Efron_5.jpg,False,False
Brad Pitt,Brad Pitt_3.jpg,Billie Eilish_12.jpg,./Images/Brad Pitt/Brad Pitt_3.jpg,./Images/Billie Eilish/Billie Eilish_12.jpg,False,False
Kashyap,Kashyap_2.jpg,Andy Samberg_31.jpg,./Images/Kashyap/Kashyap_2.jpg,./Images/Andy Samberg/Andy Samberg_31.jpg,False,False
Vijay Deverakonda,Vijay Deverakonda_45.jpg,Billie Eilish_17.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_45.jpg,./Images/Billie Eilish/Billie Eilish_17.jpg,False,False
Zac Efron,Zac Efron_66.jpg,Lisa Kudrow_63.jpg,./Images/Zac Efron/Zac Efron_66.jpg,./Images/Lisa Kudrow/Lisa Kudrow_63.jpg,False,False
Akshay Kumar,Akshay Kumar_0.jpg,Hugh Jackman_98.jpg,./Images/Akshay Kumar/Akshay Kumar_0.jpg,./Images/Hugh Jackman/Hugh Jackman_98.jpg,False,False
Robert Downey Jr,Robert Downey Jr_108.jpg,Anushka Sharma_2.jpg,./Images/Robert Downey Jr/Robert Downey Jr_108.jpg,./Images/Anushka Sharma/Anushka Sharma_2.jpg,False,False
Jessica Alba,Jessica Alba_31.jpg,Alia Bhatt_61.jpg,./Images/Jessica Alba/Jessica Alba_31.jpg,./Images/Alia Bhatt/Alia Bhatt_61.jpg,False,False
Hrithik Roshan,Hrithik Roshan_78.jpg,Jessica Alba_88.jpg,./Images/Hrithik Roshan/Hrithik Roshan_78.jpg,./Images/Jessica Alba/Jessica Alba_88.jpg,False,False
Lisa Kudrow,Lisa Kudrow_1.jpg,Camila Cabello_59.jpg,./Images/Lisa Kudrow/Lisa Kudrow_1.jpg,./Images/Camila Cabello/Camila Cabello_59.jpg,False,False
Camila Cabello,Camila Cabello_50.jpg,Claire Holt_13.jpg,./Images/Camila Cabello/Camila Cabello_50.jpg,./Images/Claire Holt/Claire Holt_13.jpg,False,False
Margot Robbie,Margot Robbie_7.jpg,Virat Kohli_10.jpg,./Images/Margot Robbie/Margot Robbie_7.jpg,./Images/Virat Kohli/Virat Kohli_10.jpg,False,False
Hugh Jackman,Hugh Jackman_36.jpg,Henry Cavill_105.jpg,./Images/Hugh Jackman/Hugh Jackman_36.jpg,./Images/Henry Cavill/Henry Cavill_105.jpg,False,False
Tom Cruise,Tom Cruise_40.jpg,Virat Kohli_15.jpg,./Images/Tom Cruise/Tom Cruise_40.jpg,./Images/Virat Kohli/Virat Kohli_15.jpg,False,False
Robert Downey Jr,Robert Downey Jr_16.jpg,Dwayne Johnson_50.jpg,./Images/Robert Downey Jr/Robert Downey Jr_16.jpg,./Images/Dwayne Johnson/Dwayne Johnson_50.jpg,False,False
Billie Eilish,Billie Eilish_94.jpg,Virat Kohli_33.jpg,./Images/Billie Eilish/Billie Eilish_94.jpg,./Images/Virat Kohli/Virat Kohli_33.jpg,False,False
Claire Holt,Claire Holt_8.jpg,Billie Eilish_24.jpg,./Images/Claire Holt/Claire Holt_8.jpg,./Images/Billie Eilish/Billie Eilish_24.jpg,False,True
Hugh Jackman,Hugh Jackman_38.jpg,Elizabeth Olsen_67.jpg,./Images/Hugh Jackman/Hugh Jackman_38.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_67.jpg,False,False
Virat Kohli,Virat Kohli_34.jpg,Alexandra Daddario_91.jpg,./Images/Virat Kohli/Virat Kohli_34.jpg,./Images/Alexandra Daddario/Alexandra Daddario_91.jpg,False,False
Kashyap,Kashyap_4.jpg,Dwayne Johnson_39.jpg,./Images/Kashyap/Kashyap_4.jpg,./Images/Dwayne Johnson/Dwayne Johnson_39.jpg,False,False
Margot Robbie,Margot Robbie_71.jpg,Billie Eilish_3.jpg,./Images/Margot Robbie/Margot Robbie_71.jpg,./Images/Billie Eilish/Billie Eilish_3.jpg,False,False
Roger Federer,Roger Federer_73.jpg,Billie Eilish_30.jpg,./Images/Roger Federer/Roger Federer_73.jpg,./Images/Billie Eilish/Billie Eilish_30.jpg,False,False
Marmik,Marmik_16.jpg,Vijay Deverakonda_72.jpg,./Images/Marmik/Marmik_16.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_72.jpg,False,False
Lisa Kudrow,Lisa Kudrow_61.jpg,Charlize Theron_25.jpg,./Images/Lisa Kudrow/Lisa Kudrow_61.jpg,./Images/Charlize Theron/Charlize Theron_25.jpg,False,False
Alexandra Daddario,Alexandra Daddario_60.jpg,Brad Pitt_3.jpg,./Images/Alexandra Daddario/Alexandra Daddario_60.jpg,./Images/Brad Pitt/Brad Pitt_3.jpg,False,False
Priyanka Chopra,Priyanka Chopra_72.jpg,Alexandra Daddario_6.jpg,./Images/Priyanka Chopra/Priyanka Chopra_72.jpg,./Images/Alexandra Daddario/Alexandra Daddario_6.jpg,False,False
Roger Federer,Roger Federer_63.jpg,Alia Bhatt_57.jpg,./Images/Roger Federer/Roger Federer_63.jpg,./Images/Alia Bhatt/Alia Bhatt_57.jpg,False,False
Margot Robbie,Margot Robbie_12.jpg,Billie Eilish_44.jpg,./Images/Margot Robbie/Margot Robbie_12.jpg,./Images/Billie Eilish/Billie Eilish_44.jpg,False,True
Hugh Jackman,Hugh Jackman_78.jpg,Akshay Kumar_12.jpg,./Images/Hugh Jackman/Hugh Jackman_78.jpg,./Images/Akshay Kumar/Akshay Kumar_12.jpg,False,False
Hugh Jackman,Hugh Jackman_9.jpg,Marmik_6.jpg,./Images/Hugh Jackman/Hugh Jackman_9.jpg,./Images/Marmik/Marmik_6.jpg,False,False
Tom Cruise,Tom Cruise_1.jpg,Hugh Jackman_103.jpg,./Images/Tom Cruise/Tom Cruise_1.jpg,./Images/Hugh Jackman/Hugh Jackman_103.jpg,False,False
Charlize Theron,Charlize Theron_55.jpg,Natalie Portman_93.jpg,./Images/Charlize Theron/Charlize Theron_55.jpg,./Images/Natalie Portman/Natalie Portman_93.jpg,False,False
Margot Robbie,Margot Robbie_58.jpg,Ellen Degeneres_38.jpg,./Images/Margot Robbie/Margot Robbie_58.jpg,./Images/Ellen Degeneres/Ellen Degeneres_38.jpg,False,False
Henry Cavill,Henry Cavill_20.jpg,Vijay Deverakonda_44.jpg,./Images/Henry Cavill/Henry Cavill_20.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_44.jpg,False,False
Anushka Sharma,Anushka Sharma_11.jpg,Alia Bhatt_36.jpg,./Images/Anushka Sharma/Anushka Sharma_11.jpg,./Images/Alia Bhatt/Alia Bhatt_36.jpg,False,False
Tom Cruise,Tom Cruise_32.jpg,Jessica Alba_71.jpg,./Images/Tom Cruise/Tom Cruise_32.jpg,./Images/Jessica Alba/Jessica Alba_71.jpg,False,False
Alia Bhatt,Alia Bhatt_28.jpg,Ellen Degeneres_45.jpg,./Images/Alia Bhatt/Alia Bhatt_28.jpg,./Images/Ellen Degeneres/Ellen Degeneres_45.jpg,False,False
Kashyap,Kashyap_28.jpg,Priyanka Chopra_3.jpg,./Images/Kashyap/Kashyap_28.jpg,./Images/Priyanka Chopra/Priyanka Chopra_3.jpg,False,False
