label,img-1,img-2,img_1_path,img_2_path,actual_result,result
Amitabh Bachchan,Amitabh Bachchan_28.jpg,Andy Samberg_91.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_28.jpg,./Images/Andy Samberg/Andy Samberg_91.jpg,False,
Kashyap,Kashyap_28.jpg,Zac Efron_10.jpg,./Images/Kashyap/Kashyap_28.jpg,./Images/Zac Efron/Zac Efron_10.jpg,False,
Hugh Jackman,Hugh Jackman_23.jpg,Zac Efron_29.jpg,./Images/Hugh Jackman/Hugh Jackman_23.jpg,./Images/Zac Efron/Zac Efron_29.jpg,False,
Alia Bhatt,Alia Bhatt_8.jpg,Robert Downey Jr_12.jpg,./Images/Alia Bhatt/Alia Bhatt_8.jpg,./Images/Robert Downey Jr/Robert Downey Jr_12.jpg,False,
Zac Efron,Zac Efron_64.jpg,Hugh Jackman_14.jpg,./Images/Zac Efron/Zac Efron_64.jpg,./Images/Hugh Jackman/Hugh Jackman_14.jpg,False,
Akshay Kumar,Akshay Kumar_18.jpg,Brad Pitt_86.jpg,./Images/Akshay Kumar/Akshay Kumar_18.jpg,./Images/Brad Pitt/Brad Pitt_86.jpg,False,
Courtney Cox,Courtney Cox_50.jpg,Charlize Theron_47.jpg,./Images/Courtney Cox/Courtney Cox_50.jpg,./Images/Charlize Theron/Charlize Theron_47.jpg,False,
Zac Efron,Zac Efron_31.jpg,Hrithik Roshan_49.jpg,./Images/Zac Efron/Zac Efron_31.jpg,./Images/Hrithik Roshan/Hrithik Roshan_49.jpg,False,
Ellen Degeneres,Ellen Degeneres_56.jpg,Camila Cabello_28.jpg,./Images/Ellen Degeneres/Ellen Degeneres_56.jpg,./Images/Camila Cabello/Camila Cabello_28.jpg,False,
Zac Efron,Zac Efron_80.jpg,Hugh Jackman_57.jpg,./Images/Zac Efron/Zac Efron_80.jpg,./Images/Hugh Jackman/Hugh Jackman_57.jpg,False,
Roger Federer,Roger Federer_57.jpg,Anushka Sharma_19.jpg,./Images/Roger Federer/Roger Federer_57.jpg,./Images/Anushka Sharma/Anushka Sharma_19.jpg,False,
Hrithik Roshan,Hrithik Roshan_2.jpg,Anushka Sharma_26.jpg,./Images/Hrithik Roshan/Hrithik Roshan_2.jpg,./Images/Anushka Sharma/Anushka Sharma_26.jpg,False,
Brad Pitt,Brad Pitt_110.jpg,Margot Robbie_38.jpg,./Images/Brad Pitt/Brad Pitt_110.jpg,./Images/Margot Robbie/Margot Robbie_38.jpg,False,
Camila Cabello,Camila Cabello_11.jpg,Alia Bhatt_43.jpg,./Images/Camila Cabello/Camila Cabello_11.jpg,./Images/Alia Bhatt/Alia Bhatt_43.jpg,False,
Alexandra Daddario,Alexandra Daddario_80.jpg,Courtney Cox_20.jpg,./Images/Alexandra Daddario/Alexandra Daddario_80.jpg,./Images/Courtney Cox/Courtney Cox_20.jpg,False,
Anushka Sharma,Anushka Sharma_18.jpg,Hugh Jackman_8.jpg,./Images/Anushka Sharma/Anushka Sharma_18.jpg,./Images/Hugh Jackman/Hugh Jackman_8.jpg,False,
Alexandra Daddario,Alexandra Daddario_78.jpg,Roger Federer_48.jpg,./Images/Alexandra Daddario/Alexandra Daddario_78.jpg,./Images/Roger Federer/Roger Federer_48.jpg,False,
Ellen Degeneres,Ellen Degeneres_9.jpg,Henry Cavill_19.jpg,./Images/Ellen Degeneres/Ellen Degeneres_9.jpg,./Images/Henry Cavill/Henry Cavill_19.jpg,False,
Lisa Kudrow,Lisa Kudrow_60.jpg,Robert Downey Jr_2.jpg,./Images/Lisa Kudrow/Lisa Kudrow_60.jpg,./Images/Robert Downey Jr/Robert Downey Jr_2.jpg,False,
Margot Robbie,Margot Robbie_50.jpg,Robert Downey Jr_66.jpg,./Images/Margot Robbie/Margot Robbie_50.jpg,./Images/Robert Downey Jr/Robert Downey Jr_66.jpg,False,
Alexandra Daddario,Alexandra Daddario_34.jpg,Hugh Jackman_94.jpg,./Images/Alexandra Daddario/Alexandra Daddario_34.jpg,./Images/Hugh Jackman/Hugh Jackman_94.jpg,False,
Natalie Portman,Natalie Portman_27.jpg,Billie Eilish_70.jpg,./Images/Natalie Portman/Natalie Portman_27.jpg,./Images/Billie Eilish/Billie Eilish_70.jpg,False,
Dwayne Johnson,Dwayne Johnson_55.jpg,Lisa Kudrow_40.jpg,./Images/Dwayne Johnson/Dwayne Johnson_55.jpg,./Images/Lisa Kudrow/Lisa Kudrow_40.jpg,False,
Andy Samberg,Andy Samberg_27.jpg,Anushka Sharma_36.jpg,./Images/Andy Samberg/Andy Samberg_27.jpg,./Images/Anushka Sharma/Anushka Sharma_36.jpg,False,
Claire Holt,Claire Holt_37.jpg,Roger Federer_28.jpg,./Images/Claire Holt/Claire Holt_37.jpg,./Images/Roger Federer/Roger Federer_28.jpg,False,
Claire Holt,Claire Holt_50.jpg,Brad Pitt_54.jpg,./Images/Claire Holt/Claire Holt_50.jpg,./Images/Brad Pitt/Brad Pitt_54.jpg,False,
Akshay Kumar,Akshay Kumar_7.jpg,Courtney Cox_39.jpg,./Images/Akshay Kumar/Akshay Kumar_7.jpg,./Images/Courtney Cox/Courtney Cox_39.jpg,False,
Natalie Portman,Natalie Portman_7.jpg,Roger Federer_34.jpg,./Images/Natalie Portman/Natalie Portman_7.jpg,./Images/Roger Federer/Roger Federer_34.jpg,False,
Camila Cabello,Camila Cabello_9.jpg,Jessica Alba_46.jpg,./Images/Camila Cabello/Camila Cabello_9.jpg,./Images/Jessica Alba/Jessica Alba_46.jpg,False,
Alexandra Daddario,Alexandra Daddario_60.jpg,Hrithik Roshan_36.jpg,./Images/Alexandra Daddario/Alexandra Daddario_60.jpg,./Images/Hrithik Roshan/Hrithik Roshan_36.jpg,False,
Claire Holt,Claire Holt_60.jpg,Priyanka Chopra_47.jpg,./Images/Claire Holt/Claire Holt_60.jpg,./Images/Priyanka Chopra/Priyanka Chopra_47.jpg,False,
Zac Efron,Zac Efron_31.jpg,Lisa Kudrow_13.jpg,./Images/Zac Efron/Zac Efron_31.jpg,./Images/Lisa Kudrow/Lisa Kudrow_13.jpg,False,
Virat Kohli,Virat Kohli_7.jpg,Alia Bhatt_41.jpg,./Images/Virat Kohli/Virat Kohli_7.jpg,./Images/Alia Bhatt/Alia Bhatt_41.jpg,False,
Courtney Cox,Courtney Cox_31.jpg,Natalie Portman_102.jpg,./Images/Courtney Cox/Courtney Cox_31.jpg,./Images/Natalie Portman/Natalie Portman_102.jpg,False,
Priyanka Chopra,Priyanka Chopra_18.jpg,Zac Efron_68.jpg,./Images/Priyanka Chopra/Priyanka Chopra_18.jpg,./Images/Zac Efron/Zac Efron_68.jpg,False,
Jessica Alba,Jessica Alba_44.jpg,Hugh Jackman_93.jpg,./Images/Jessica Alba/Jessica Alba_44.jpg,./Images/Hugh Jackman/Hugh Jackman_93.jpg,False,
Dwayne Johnson,Dwayne Johnson_6.jpg,Alexandra Daddario_59.jpg,./Images/Dwayne Johnson/Dwayne Johnson_6.jpg,./Images/Alexandra Daddario/Alexandra Daddario_59.jpg,False,
Hrithik Roshan,Hrithik Roshan_34.jpg,Charlize Theron_19.jpg,./Images/Hrithik Roshan/Hrithik Roshan_34.jpg,./Images/Charlize Theron/Charlize Theron_19.jpg,False,
Henry Cavill,Henry Cavill_35.jpg,Ellen Degeneres_59.jpg,./Images/Henry Cavill/Henry Cavill_35.jpg,./Images/Ellen Degeneres/Ellen Degeneres_59.jpg,False,
Priyanka Chopra,Priyanka Chopra_56.jpg,Claire Holt_72.jpg,./Images/Priyanka Chopra/Priyanka Chopra_56.jpg,./Images/Claire Holt/Claire Holt_72.jpg,False,
Kashyap,Kashyap_17.jpg,Priyanka Chopra_39.jpg,./Images/Kashyap/Kashyap_17.jpg,./Images/Priyanka Chopra/Priyanka Chopra_39.jpg,False,
Andy Samberg,Andy Samberg_80.jpg,Billie Eilish_59.jpg,./Images/Andy Samberg/Andy Samberg_80.jpg,./Images/Billie Eilish/Billie Eilish_59.jpg,False,
Natalie Portman,Natalie Portman_54.jpg,Alexandra Daddario_13.jpg,./Images/Natalie Portman/Natalie Portman_54.jpg,./Images/Alexandra Daddario/Alexandra Daddario_13.jpg,False,
Kashyap,Kashyap_17.jpg,Camila Cabello_82.jpg,./Images/Kashyap/Kashyap_17.jpg,./Images/Camila Cabello/Camila Cabello_82.jpg,False,
Alia Bhatt,Alia Bhatt_43.jpg,Anushka Sharma_56.jpg,./Images/Alia Bhatt/Alia Bhatt_43.jpg,./Images/Anushka Sharma/Anushka Sharma_56.jpg,False,
Natalie Portman,Natalie Portman_13.jpg,Courtney Cox_52.jpg,./Images/Natalie Portman/Natalie Portman_13.jpg,./Images/Courtney Cox/Courtney Cox_52.jpg,False,
Brad Pitt,Brad Pitt_44.jpg,Robert Downey Jr_68.jpg,./Images/Brad Pitt/Brad Pitt_44.jpg,./Images/Robert Downey Jr/Robert Downey Jr_68.jpg,False,
Margot Robbie,Margot Robbie_47.jpg,Natalie Portman_28.jpg,./Images/Margot Robbie/Margot Robbie_47.jpg,./Images/Natalie Portman/Natalie Portman_28.jpg,False,
Courtney Cox,Courtney Cox_29.jpg,Hugh Jackman_44.jpg,./Images/Courtney Cox/Courtney Cox_29.jpg,./Images/Hugh Jackman/Hugh Jackman_44.jpg,False,
Billie Eilish,Billie Eilish_67.jpg,Charlize Theron_8.jpg,./Images/Billie Eilish/Billie Eilish_67.jpg,./Images/Charlize Theron/Charlize Theron_8.jpg,False,
Anushka Sharma,Anushka Sharma_6.jpg,Roger Federer_40.jpg,./Images/Anushka Sharma/Anushka Sharma_6.jpg,./Images/Roger Federer/Roger Federer_40.jpg,False,
Lisa Kudrow,Lisa Kudrow_45.jpg,Andy Samberg_1.jpg,./Images/Lisa Kudrow/Lisa Kudrow_45.jpg,./Images/Andy Samberg/Andy Samberg_1.jpg,False,
Vijay Deverakonda,Vijay Deverakonda_24.jpg,Camila Cabello_7.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_24.jpg,./Images/Camila Cabello/Camila Cabello_7.jpg,False,
Priyanka Chopra,Priyanka Chopra_24.jpg,Alia Bhatt_29.jpg,./Images/Priyanka Chopra/Priyanka Chopra_24.jpg,./Images/Alia Bhatt/Alia Bhatt_29.jpg,False,
Marmik,Marmik_15.jpg,Jessica Alba_10.jpg,./Images/Marmik/Marmik_15.jpg,./Images/Jessica Alba/Jessica Alba_10.jpg,False,
Andy Samberg,Andy Samberg_9.jpg,Priyanka Chopra_13.jpg,./Images/Andy Samberg/Andy Samberg_9.jpg,./Images/Priyanka Chopra/Priyanka Chopra_13.jpg,False,
Akshay Kumar,Akshay Kumar_14.jpg,Elizabeth Olsen_49.jpg,./Images/Akshay Kumar/Akshay Kumar_14.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_49.jpg,False,
Zac Efron,Zac Efron_31.jpg,Akshay Kumar_10.jpg,./Images/Zac Efron/Zac Efron_31.jpg,./Images/Akshay Kumar/Akshay Kumar_10.jpg,False,
Alexandra Daddario,Alexandra Daddario_81.jpg,Dwayne Johnson_44.jpg,./Images/Alexandra Daddario/Alexandra Daddario_81.jpg,./Images/Dwayne Johnson/Dwayne Johnson_44.jpg,False,
Hrithik Roshan,Hrithik Roshan_76.jpg,Hugh Jackman_91.jpg,./Images/Hrithik Roshan/Hrithik Roshan_76.jpg,./Images/Hugh Jackman/Hugh Jackman_91.jpg,False,
Margot Robbie,Margot Robbie_53.jpg,Ellen Degeneres_63.jpg,./Images/Margot Robbie/Margot Robbie_53.jpg,./Images/Ellen Degeneres/Ellen Degeneres_63.jpg,False,
Jessica Alba,Jessica Alba_57.jpg,Brad Pitt_82.jpg,./Images/Jessica Alba/Jessica Alba_57.jpg,./Images/Brad Pitt/Brad Pitt_82.jpg,False,
Akshay Kumar,Akshay Kumar_41.jpg,Ellen Degeneres_40.jpg,./Images/Akshay Kumar/Akshay Kumar_41.jpg,./Images/Ellen Degeneres/Ellen Degeneres_40.jpg,False,
Brad Pitt,Brad Pitt_70.jpg,Alia Bhatt_42.jpg,./Images/Brad Pitt/Brad Pitt_70.jpg,./Images/Alia Bhatt/Alia Bhatt_42.jpg,False,
Tom Cruise,Tom Cruise_2.jpg,Hrithik Roshan_97.jpg,./Images/Tom Cruise/Tom Cruise_2.jpg,./Images/Hrithik Roshan/Hrithik Roshan_97.jpg,False,
Jessica Alba,Jessica Alba_46.jpg,Dwayne Johnson_29.jpg,./Images/Jessica Alba/Jessica Alba_46.jpg,./Images/Dwayne Johnson/Dwayne Johnson_29.jpg,False,
Jessica Alba,Jessica Alba_73.jpg,Camila Cabello_56.jpg,./Images/Jessica Alba/Jessica Alba_73.jpg,./Images/Camila Cabello/Camila Cabello_56.jpg,False,
Dwayne Johnson,Dwayne Johnson_54.jpg,Andy Samberg_67.jpg,./Images/Dwayne Johnson/Dwayne Johnson_54.jpg,./Images/Andy Samberg/Andy Samberg_67.jpg,False,
Zac Efron,Zac Efron_54.jpg,Anushka Sharma_33.jpg,./Images/Zac Efron/Zac Efron_54.jpg,./Images/Anushka Sharma/Anushka Sharma_33.jpg,False,
Alexandra Daddario,Alexandra Daddario_65.jpg,Andy Samberg_27.jpg,./Images/Alexandra Daddario/Alexandra Daddario_65.jpg,./Images/Andy Samberg/Andy Samberg_27.jpg,False,
Marmik,Marmik_16.jpg,Anushka Sharma_39.jpg,./Images/Marmik/Marmik_16.jpg,./Images/Anushka Sharma/Anushka Sharma_39.jpg,False,
Robert Downey Jr,Robert Downey Jr_102.jpg,Tom Cruise_12.jpg,./Images/Robert Downey Jr/Robert Downey Jr_102.jpg,./Images/Tom Cruise/Tom Cruise_12.jpg,False,
Dwayne Johnson,Dwayne Johnson_56.jpg,Billie Eilish_0.jpg,./Images/Dwayne Johnson/Dwayne Johnson_56.jpg,./Images/Billie Eilish/Billie Eilish_0.jpg,False,
Priyanka Chopra,Priyanka Chopra_39.jpg,Dwayne Johnson_2.jpg,./Images/Priyanka Chopra/Priyanka Chopra_39.jpg,./Images/Dwayne Johnson/Dwayne Johnson_2.jpg,False,
Henry Cavill,Henry Cavill_15.jpg,Alia Bhatt_4.jpg,./Images/Henry Cavill/Henry Cavill_15.jpg,./Images/Alia Bhatt/Alia Bhatt_4.jpg,False,
Marmik,Marmik_27.jpg,Claire Holt_82.jpg,./Images/Marmik/Marmik_27.jpg,./Images/Claire Holt/Claire Holt_82.jpg,False,
Zac Efron,Zac Efron_55.jpg,Alia Bhatt_39.jpg,./Images/Zac Efron/Zac Efron_55.jpg,./Images/Alia Bhatt/Alia Bhatt_39.jpg,False,
Akshay Kumar,Akshay Kumar_4.jpg,Claire Holt_31.jpg,./Images/Akshay Kumar/Akshay Kumar_4.jpg,./Images/Claire Holt/Claire Holt_31.jpg,False,
Claire Holt,Claire Holt_17.jpg,Lisa Kudrow_11.jpg,./Images/Claire Holt/Claire Holt_17.jpg,./Images/Lisa Kudrow/Lisa Kudrow_11.jpg,False,
Amitabh Bachchan,Amitabh Bachchan_21.jpg,Zac Efron_19.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_21.jpg,./Images/Zac Efron/Zac Efron_19.jpg,False,
Roger Federer,Roger Federer_71.jpg,Tom Cruise_20.jpg,./Images/Roger Federer/Roger Federer_71.jpg,./Images/Tom Cruise/Tom Cruise_20.jpg,False,
Akshay Kumar,Akshay Kumar_25.jpg,Robert Downey Jr_22.jpg,./Images/Akshay Kumar/Akshay Kumar_25.jpg,./Images/Robert Downey Jr/Robert Downey Jr_22.jpg,False,
Tom Cruise,Tom Cruise_8.jpg,Ellen Degeneres_18.jpg,./Images/Tom Cruise/Tom Cruise_8.jpg,./Images/Ellen Degeneres/Ellen Degeneres_18.jpg,False,
Anushka Sharma,Anushka Sharma_59.jpg,Elizabeth Olsen_10.jpg,./Images/Anushka Sharma/Anushka Sharma_59.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_10.jpg,False,
Alexandra Daddario,Alexandra Daddario_29.jpg,Dwayne Johnson_46.jpg,./Images/Alexandra Daddario/Alexandra Daddario_29.jpg,./Images/Dwayne Johnson/Dwayne Johnson_46.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_5.jpg,Roger Federer_16.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_5.jpg,./Images/Roger Federer/Roger Federer_16.jpg,False,
Brad Pitt,Brad Pitt_98.jpg,Alexandra Daddario_89.jpg,./Images/Brad Pitt/Brad Pitt_98.jpg,./Images/Alexandra Daddario/Alexandra Daddario_89.jpg,False,
Hrithik Roshan,Hrithik Roshan_98.jpg,Camila Cabello_11.jpg,./Images/Hrithik Roshan/Hrithik Roshan_98.jpg,./Images/Camila Cabello/Camila Cabello_11.jpg,False,
Hrithik Roshan,Hrithik Roshan_6.jpg,Robert Downey Jr_87.jpg,./Images/Hrithik Roshan/Hrithik Roshan_6.jpg,./Images/Robert Downey Jr/Robert Downey Jr_87.jpg,False,
Vijay Deverakonda,Vijay Deverakonda_1.jpg,Hrithik Roshan_61.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_1.jpg,./Images/Hrithik Roshan/Hrithik Roshan_61.jpg,False,
Alia Bhatt,Alia Bhatt_11.jpg,Dwayne Johnson_38.jpg,./Images/Alia Bhatt/Alia Bhatt_11.jpg,./Images/Dwayne Johnson/Dwayne Johnson_38.jpg,False,
Akshay Kumar,Akshay Kumar_6.jpg,Hugh Jackman_109.jpg,./Images/Akshay Kumar/Akshay Kumar_6.jpg,./Images/Hugh Jackman/Hugh Jackman_109.jpg,False,
Camila Cabello,Camila Cabello_27.jpg,Zac Efron_6.jpg,./Images/Camila Cabello/Camila Cabello_27.jpg,./Images/Zac Efron/Zac Efron_6.jpg,False,
Zac Efron,Zac Efron_76.jpg,Margot Robbie_28.jpg,./Images/Zac Efron/Zac Efron_76.jpg,./Images/Margot Robbie/Margot Robbie_28.jpg,False,
Brad Pitt,Brad Pitt_14.jpg,Dwayne Johnson_43.jpg,./Images/Brad Pitt/Brad Pitt_14.jpg,./Images/Dwayne Johnson/Dwayne Johnson_43.jpg,False,
Amitabh Bachchan,Amitabh Bachchan_36.jpg,Brad Pitt_31.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_36.jpg,./Images/Brad Pitt/Brad Pitt_31.jpg,False,
Alia Bhatt,Alia Bhatt_68.jpg,Natalie Portman_98.jpg,./Images/Alia Bhatt/Alia Bhatt_68.jpg,./Images/Natalie Portman/Natalie Portman_98.jpg,False,
Andy Samberg,Andy Samberg_57.jpg,Lisa Kudrow_33.jpg,./Images/Andy Samberg/Andy Samberg_57.jpg,./Images/Lisa Kudrow/Lisa Kudrow_33.jpg,False,
Roger Federer,Roger Federer_64.jpg,Alia Bhatt_40.jpg,./Images/Roger Federer/Roger Federer_64.jpg,./Images/Alia Bhatt/Alia Bhatt_40.jpg,False,
Priyanka Chopra,Priyanka Chopra_45.jpg,Margot Robbie_23.jpg,./Images/Priyanka Chopra/Priyanka Chopra_45.jpg,./Images/Margot Robbie/Margot Robbie_23.jpg,False,
Zac Efron,Zac Efron_2.jpg,Alexandra Daddario_37.jpg,./Images/Zac Efron/Zac Efron_2.jpg,./Images/Alexandra Daddario/Alexandra Daddario_37.jpg,False,
Kashyap,Kashyap_18.jpg,Lisa Kudrow_25.jpg,./Images/Kashyap/Kashyap_18.jpg,./Images/Lisa Kudrow/Lisa Kudrow_25.jpg,False,
Brad Pitt,Brad Pitt_117.jpg,Charlize Theron_36.jpg,./Images/Brad Pitt/Brad Pitt_117.jpg,./Images/Charlize Theron/Charlize Theron_36.jpg,False,
Lisa Kudrow,Lisa Kudrow_41.jpg,Ellen Degeneres_44.jpg,./Images/Lisa Kudrow/Lisa Kudrow_41.jpg,./Images/Ellen Degeneres/Ellen Degeneres_44.jpg,False,
Courtney Cox,Courtney Cox_0.jpg,Robert Downey Jr_63.jpg,./Images/Courtney Cox/Courtney Cox_0.jpg,./Images/Robert Downey Jr/Robert Downey Jr_63.jpg,False,
Andy Samberg,Andy Samberg_37.jpg,Zac Efron_73.jpg,./Images/Andy Samberg/Andy Samberg_37.jpg,./Images/Zac Efron/Zac Efron_73.jpg,False,
Marmik,Marmik_25.jpg,Elizabeth Olsen_44.jpg,./Images/Marmik/Marmik_25.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_44.jpg,False,
Amitabh Bachchan,Amitabh Bachchan_51.jpg,Lisa Kudrow_14.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_51.jpg,./Images/Lisa Kudrow/Lisa Kudrow_14.jpg,False,
Tom Cruise,Tom Cruise_19.jpg,Dwayne Johnson_12.jpg,./Images/Tom Cruise/Tom Cruise_19.jpg,./Images/Dwayne Johnson/Dwayne Johnson_12.jpg,False,
Courtney Cox,Courtney Cox_76.jpg,Tom Cruise_49.jpg,./Images/Courtney Cox/Courtney Cox_76.jpg,./Images/Tom Cruise/Tom Cruise_49.jpg,False,
Zac Efron,Zac Efron_40.jpg,Brad Pitt_114.jpg,./Images/Zac Efron/Zac Efron_40.jpg,./Images/Brad Pitt/Brad Pitt_114.jpg,False,
Hugh Jackman,Hugh Jackman_10.jpg,Roger Federer_32.jpg,./Images/Hugh Jackman/Hugh Jackman_10.jpg,./Images/Roger Federer/Roger Federer_32.jpg,False,
Alia Bhatt,Alia Bhatt_54.jpg,Virat Kohli_14.jpg,./Images/Alia Bhatt/Alia Bhatt_54.jpg,./Images/Virat Kohli/Virat Kohli_14.jpg,False,
Amitabh Bachchan,Amitabh Bachchan_34.jpg,Natalie Portman_14.jpg,./Images/Amitabh Bachchan/Amitabh Bachchan_34.jpg,./Images/Natalie Portman/Natalie Portman_14.jpg,False,
Anushka Sharma,Anushka Sharma_22.jpg,Priyanka Chopra_96.jpg,./Images/Anushka Sharma/Anushka Sharma_22.jpg,./Images/Priyanka Chopra/Priyanka Chopra_96.jpg,False,
Alexandra Daddario,Alexandra Daddario_8.jpg,Elizabeth Olsen_47.jpg,./Images/Alexandra Daddario/Alexandra Daddario_8.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_47.jpg,False,
Anushka Sharma,Anushka Sharma_1.jpg,Natalie Portman_100.jpg,./Images/Anushka Sharma/Anushka Sharma_1.jpg,./Images/Natalie Portman/Natalie Portman_100.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_42.jpg,Anushka Sharma_57.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_42.jpg,./Images/Anushka Sharma/Anushka Sharma_57.jpg,False,
Natalie Portman,Natalie Portman_72.jpg,Claire Holt_33.jpg,./Images/Natalie Portman/Natalie Portman_72.jpg,./Images/Claire Holt/Claire Holt_33.jpg,False,
Kashyap,Kashyap_14.jpg,Lisa Kudrow_22.jpg,./Images/Kashyap/Kashyap_14.jpg,./Images/Lisa Kudrow/Lisa Kudrow_22.jpg,False,
Andy Samberg,Andy Samberg_9.jpg,Hrithik Roshan_93.jpg,./Images/Andy Samberg/Andy Samberg_9.jpg,./Images/Hrithik Roshan/Hrithik Roshan_93.jpg,False,
Lisa Kudrow,Lisa Kudrow_5.jpg,Tom Cruise_42.jpg,./Images/Lisa Kudrow/Lisa Kudrow_5.jpg,./Images/Tom Cruise/Tom Cruise_42.jpg,False,
Camila Cabello,Camila Cabello_5.jpg,Akshay Kumar_41.jpg,./Images/Camila Cabello/Camila Cabello_5.jpg,./Images/Akshay Kumar/Akshay Kumar_41.jpg,False,
Elizabeth Olsen,Elizabeth Olsen_62.jpg,Vijay Deverakonda_6.jpg,./Images/Elizabeth Olsen/Elizabeth Olsen_62.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_6.jpg,False,
Charlize Theron,Charlize Theron_4.jpg,Camila Cabello_18.jpg,./Images/Charlize Theron/Charlize Theron_4.jpg,./Images/Camila Cabello/Camila Cabello_18.jpg,False,
Akshay Kumar,Akshay Kumar_29.jpg,Charlize Theron_47.jpg,./Images/Akshay Kumar/Akshay Kumar_29.jpg,./Images/Charlize Theron/Charlize Theron_47.jpg,False,
Lisa Kudrow,Lisa Kudrow_54.jpg,Kashyap_25.jpg,./Images/Lisa Kudrow/Lisa Kudrow_54.jpg,./Images/Kashyap/Kashyap_25.jpg,False,
Anushka Sharma,Anushka Sharma_45.jpg,Courtney Cox_79.jpg,./Images/Anushka Sharma/Anushka Sharma_45.jpg,./Images/Courtney Cox/Courtney Cox_79.jpg,False,
Charlize Theron,Charlize Theron_72.jpg,Dwayne Johnson_29.jpg,./Images/Charlize Theron/Charlize Theron_72.jpg,./Images/Dwayne Johnson/Dwayne Johnson_29.jpg,False,
Virat Kohli,Virat Kohli_47.jpg,Natalie Portman_28.jpg,./Images/Virat Kohli/Virat Kohli_47.jpg,./Images/Natalie Portman/Natalie Portman_28.jpg,False,
Hugh Jackman,Hugh Jackman_50.jpg,Andy Samberg_47.jpg,./Images/Hugh Jackman/Hugh Jackman_50.jpg,./Images/Andy Samberg/Andy Samberg_47.jpg,False,
Tom Cruise,Tom Cruise_26.jpg,Virat Kohli_43.jpg,./Images/Tom Cruise/Tom Cruise_26.jpg,./Images/Virat Kohli/Virat Kohli_43.jpg,False,
Zac Efron,Zac Efron_33.jpg,Roger Federer_51.jpg,./Images/Zac Efron/Zac Efron_33.jpg,./Images/Roger Federer/Roger Federer_51.jpg,False,
Vijay Deverakonda,Vijay Deverakonda_38.jpg,Andy Samberg_65.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_38.jpg,./Images/Andy Samberg/Andy Samberg_65.jpg,False,
Courtney Cox,Courtney Cox_35.jpg,Roger Federer_69.jpg,./Images/Courtney Cox/Courtney Cox_35.jpg,./Images/Roger Federer/Roger Federer_69.jpg,False,
Natalie Portman,Natalie Portman_14.jpg,Margot Robbie_11.jpg,./Images/Natalie Portman/Natalie Portman_14.jpg,./Images/Margot Robbie/Margot Robbie_11.jpg,False,
Marmik,Marmik_12.jpg,Ellen Degeneres_53.jpg,./Images/Marmik/Marmik_12.jpg,./Images/Ellen Degeneres/Ellen Degeneres_53.jpg,False,
Alexandra Daddario,Alexandra Daddario_76.jpg,Zac Efron_73.jpg,./Images/Alexandra Daddario/Alexandra Daddario_76.jpg,./Images/Zac Efron/Zac Efron_73.jpg,False,
Tom Cruise,Tom Cruise_12.jpg,Marmik_29.jpg,./Images/Tom Cruise/Tom Cruise_12.jpg,./Images/Marmik/Marmik_29.jpg,False,
Vijay Deverakonda,Vijay Deverakonda_46.jpg,Marmik_3.jpg,./Images/Vijay Deverakonda/Vijay Deverakonda_46.jpg,./Images/Marmik/Marmik_3.jpg,False,
Billie Eilish,Billie Eilish_25.jpg,Hugh Jackman_104.jpg,./Images/Billie Eilish/Billie Eilish_25.jpg,./Images/Hugh Jackman/Hugh Jackman_104.jpg,False,
Courtney Cox,Courtney Cox_55.jpg,Marmik_19.jpg,./Images/Courtney Cox/Courtney Cox_55.jpg,./Images/Marmik/Marmik_19.jpg,False,
Virat Kohli,Virat Kohli_27.jpg,Ellen Degeneres_36.jpg,./Images/Virat Kohli/Virat Kohli_27.jpg,./Images/Ellen Degeneres/Ellen Degeneres_36.jpg,False,
Henry Cavill,Henry Cavill_8.jpg,Ellen Degeneres_44.jpg,./Images/Henry Cavill/Henry Cavill_8.jpg,./Images/Ellen Degeneres/Ellen Degeneres_44.jpg,False,
Akshay Kumar,Akshay Kumar_16.jpg,Alia Bhatt_63.jpg,./Images/Akshay Kumar/Akshay Kumar_16.jpg,./Images/Alia Bhatt/Alia Bhatt_63.jpg,False,
Tom Cruise,Tom Cruise_2.jpg,Charlize Theron_0.jpg,./Images/Tom Cruise/Tom Cruise_2.jpg,./Images/Charlize Theron/Charlize Theron_0.jpg,False,
